"full_name",equinox,q,e,i,w,om,tp,epoch,M1,K1,diameter,GM,rot_per,albedo,BV,spec_T
"     C/2003 Y15 (SOHO)",J2000,0.0069,1.0,142.53,89.44,12.00,2453005.96,2453005.96,,,,,,,,
"     C/2004 A2 (SOHO)",J2000,0.0048,1.0,144.71,86.33,8.01,2453016.14,2453016.14,,,,,,,,
"     C/2004 A3 (SOHO)",J2000,0.0433,1.0,14.75,58.54,44.75,2453020.66,2453020.66,,,,,,,,
"     C/2004 A4 (SOHO)",J2000,0.0048,1.0,134.78,60.94,333.15,2453013.14,2453013.14,,,,,,,,
"     C/2004 B1 (LINEAR)",J2000,1.601944527087644,1.001306582500082,114.0968468415728,327.9008685770814,272.8018790407144,2453774.388757638421,2453833.5,12.3,4.5,,,,,,
"     C/2004 B2 (SOHO)",J2000,0.0353,1.0,73.10,57.16,74.89,2453033.61,2453033.61,,,,,,,,
"     C/2004 B3 (SOHO)",J2000,0.0515,1.0,13.28,53.97,44.90,2453022.77,2453022.77,,,,,,,,
"     C/2004 B4 (SOHO)",J2000,0.0062,1.0,139.10,66.43,341.76,2453023.53,2453023.53,,,,,,,,
"     C/2004 B5 (SOHO)",J2000,0.0051,1.0,144.37,86.35,7.17,2453024.7,2453024.7,,,,,,,,
"     C/2004 B6 (SOHO)",J2000,0.0053,1.0,145.11,70.14,350.52,2453026.32,2453026.32,,,,,,,,
"     C/2004 B7 (SOHO)",J2000,0.0054,1.0,139.51,68.17,342.23,2453026.71,2453026.71,,,,,,,,
"     C/2004 B8 (SOHO)",J2000,0.0050,1.0,144.63,74.93,355.83,2453030.1,2453030.1,,,,,,,,
"     C/2004 B9 (SOHO)",J2000,0.0051,1.0,143.75,86.09,6.69,2453031.09,2453031.09,,,,,,,,
"     C/2004 B10 (SOHO)",J2000,0.0051,1.0,144.69,85.71,8.68,2453035.3,2453035.3,,,,,,,,
"     C/2004 B11 (SOHO)",J2000,0.0066,1.0,144.67,62.44,343.51,2453025.92,2453025.92,,,,,,,,
"     C/2004 C1 (Larsen)",J2000,4.359407687432627,.6231577405386667,28.91654313174816,316.1498836584286,151.9540235634671,2452718.142761308265,2453061.5,10.0,10.,,,,,,
"     C/2004 C2 (SOHO)",J2000,0.0325,1.0,72.92,57.64,74.60,2453040.64,2453040.64,,,,,,,,
"     C/2004 C3 (SOHO)",J2000,0.0050,1.0,139.56,67.84,341.65,2453040.2,2453040.2,,,,,,,,
"     C/2004 C4 (SOHO)",J2000,0.0052,1.0,146.02,84.50,12.50,2453044.11,2453044.11,,,,,,,,
"     C/2004 C5 (SOHO)",J2000,0.0050,1.0,142.36,89.03,3.90,2453044.86,2453044.86,,,,,,,,
"     C/2004 C6 (SOHO)",J2000,0.0051,1.0,143.02,84.06,2.34,2453046.14,2453046.14,,,,,,,,
"     C/2004 C7 (SOHO)",J2000,0.0049,1.0,144.47,81.38,2.30,2453049.79,2453049.79,,,,,,,,
"     C/2004 C8 (SOHO)",J2000,0.0050,1.0,144.68,79.63,2.41,2453050.38,2453050.38,,,,,,,,
"     C/2004 D1 (NEAT)",J2000,4.974588909717155,1.001616671609135,45.5374312966384,75.53676840296687,62.25290353694999,2453777.263787361097,2453692.5,8.5,8.,,,,,,
"     C/2004 D2 (SOHO)",J2000,0.0051,1.0,145.20,83.63,6.23,2453061.57,2453061.57,,,,,,,,
"     C/2004 D3 (SOHO)",J2000,0.0051,1.0,145.52,84.10,7.75,2453061.74,2453061.74,,,,,,,,
"     C/2004 D4 (SOHO)",J2000,0.0050,1.0,145.15,84.02,6.49,2453063.81,2453063.81,,,,,,,,
"     P/2004 DO29 (Spacewatch-LINEAR)",J2000,4.09064112501677,.4420956690235496,14.49937970118982,41.12197270502004,147.4935156928151,2453280.827046621240,2454603.5,13.1,6.,,,,,,
"     C/2004 DZ61 (Catalina-LINEAR)",J2000,2.01333017215134,.9560263499082708,66.80928286399237,44.46201598153206,172.7918343069418,2453152.357740599088,2453085.5,15.7,4.5,,,,,,
"     C/2004 E1 (SOHO)",J2000,0.0053,1.0,146.65,76.59,2.61,2453074.35,2453074.35,,,,,,,,
"     C/2004 E3 (SOHO)",J2000,0.0050,1.0,144.21,87.36,8.67,2453080.05,2453080.05,,,,,,,,
"     C/2004 E4 (SOHO)",J2000,0.0064,1.0,144.91,80.27,7.24,2453081.1,2453081.1,,,,,,,,
"     C/2004 E5 (SOHO)",J2000,0.0050,1.0,142.71,85.45,1.67,2453066.3,2453066.3,,,,,,,,
"     C/2004 F2 (LINEAR)",J2000,1.430438482368092,.9905586359875835,104.959960806211,317.143156598666,248.2734547281122,2453000.145657717916,2453129.5,16.3,4.5,,,,,,
"     C/2004 F4 (Bradfield)",J2000,.1682663784426913,.9992919895017347,63.16457171667115,332.7859935605773,222.7780714620609,2453112.589976062109,2453157.5,11.3,17.5,,,,,,
"     C/2004 F5 (SOHO)",J2000,0.0050,1.0,144.50,77.20,0.35,2453082.75,2453082.75,,,,,,,,
"     C/2004 F6 (SOHO)",J2000,0.0060,1.0,144.37,77.55,3.47,2453088.34,2453088.34,,,,,,,,
"     C/2004 F7 (SOHO)",J2000,0.0050,1.0,142.89,84.66,8.10,2453091.05,2453091.05,,,,,,,,
"     P/2004 FY140 (LINEAR)",J2000,4.106109991494542,.1708942050991812,2.127780640702002,239.7576567654447,327.2938375982788,2453224.495580048671,2453133.5,,,,,,,,
"     C/2004 G1 (LINEAR)",J2000,1.201031395336044,.9962735380127292,114.4861941235778,110.6041069753822,228.3446757184116,2453161.434672056159,2453111.5,14.4,23.25,,,,,,
"     C/2004 G2 (SOHO)",J2000,0.0383,1.0,72.62,56.95,74.01,2453105.63,2453105.63,,,,,,,,
"     C/2004 G3 (SOHO)",J2000,0.0076,1.0,141.37,65.49,338.33,2453099.1,2453099.1,,,,,,,,
"     C/2004 G4 (SOHO)",J2000,0.0064,1.0,144.51,82.74,8.45,2453100.36,2453100.36,,,,,,,,
"     C/2004 G5 (SOHO)",J2000,0.0052,1.0,144.29,85.01,8.43,2453106.63,2453106.63,,,,,,,,
"     C/2004 G6 (SOHO)",J2000,0.0051,1.0,144.91,84.69,7.31,2453107.66,2453107.66,,,,,,,,
"     C/2004 G7 (SOHO)",J2000,0.0051,1.0,144.19,81.11,3.21,2453109.74,2453109.74,,,,,,,,
"     C/2004 G8 (SOHO)",J2000,0.0050,1.0,144.42,85.85,8.21,2453109.82,2453109.82,,,,,,,,
"     C/2004 G9 (SOHO)",J2000,0.0052,1.0,144.22,86.18,8.85,2453111.51,2453111.51,,,,,,,,
"     C/2004 H1 (LINEAR)",J2000,2.080741850372268,.9998972115987083,140.6729876908739,290.5245576710287,120.0469816856555,2453019.795596680642,2453114.5,,,,,,,,
"     C/2004 H4 (SOHO)",J2000,0.0343,1.0,67.87,58.70,74.62,2453112.36,2453112.36,,,,,,,,
"     C/2004 H5 (SOHO)",J2000,0.0335,1.0,68.62,53.93,76.03,2453126.22,2453126.22,,,,,,,,
"     C/2004 H6 (SWAN)",J2000,.7762830467836959,1.000630942914649,107.6638462722945,269.0491256633715,317.2453748004821,2453138.187760192673,2453216.5,10.3,25.5,,,,,,
"     C/2004 H7 (SOHO)",J2000,0.0052,1.0,144.22,89.47,10.51,2453114.73,2453114.73,,,,,,,,
"     C/2004 H8 (SOHO)",J2000,0.0049,1.0,145.03,82.66,1.38,2453114.96,2453114.96,,,,,,,,
"     C/2004 H9 (SOHO)",J2000,0.0051,1.0,146.39,70.28,339.72,2453115.05,2453115.05,,,,,,,,
"     C/2004 H10 (SOHO)",J2000,0.0051,1.0,145.04,64.27,334.44,2453126.05,2453126.05,,,,,,,,
"     C/2004 HV60 (Spacewatch)",J2000,3.07407511369755,.9492373324179016,92.71485333581441,148.0918178055963,44.82507114028976,2452990.769434151269,2453125.5,13.0,10.0,,,,,,
"     C/2004 J1 (SOHO)",J2000,0.0053,1.0,143.97,80.67,4.60,2453128.67,2453128.67,,,,,,,,
"     C/2004 J2 (SOHO)",J2000,0.0053,1.0,146.87,80.24,1.73,2453130.53,2453130.53,,,,,,,,
"     C/2004 J3 (SOHO)",J2000,0.0050,1.0,143.24,82.57,6.14,2453130.57,2453130.57,,,,,,,,
"     C/2004 J4 (SOHO)",J2000,0.0417,1.0,12.35,69.22,34.30,2453130.83,2453130.83,,,,,,,,
"     C/2004 J5 (SOHO)",J2000,0.0049,1.0,146.53,81.28,356.93,2453132.06,2453132.06,,,,,,,,
"     C/2004 J6 (SOHO)",J2000,0.0053,1.0,144.23,84.67,6.26,2453133.09,2453133.09,,,,,,,,
"     C/2004 J7 (SOHO)",J2000,0.0051,1.0,146.68,79.98,356.13,2453134.62,2453134.62,,,,,,,,
"     C/2004 J8 (SOHO)",J2000,0.0048,1.0,144.55,86.79,8.23,2453137.64,2453137.64,,,,,,,,
"     C/2004 J9 (SOHO)",J2000,0.0054,1.0,140.88,89.20,16.14,2453136.66,2453136.66,,,,,,,,
"     C/2004 J10 (SOHO)",J2000,0.0055,1.0,143.00,89.77,14.05,2453137.83,2453137.83,,,,,,,,
"     C/2004 J11 (SOHO)",J2000,0.0050,1.0,144.08,89.99,13.61,2453138.71,2453138.71,,,,,,,,
"     C/2004 J12 (SOHO)",J2000,0.0398,1.0,12.68,71.79,33.74,2453138.41,2453138.41,,,,,,,,
"     C/2004 J13 (SOHO)",J2000,0.0441,1.0,12.47,64.48,36.12,2453139.35,2453139.35,,,,,,,,
"     C/2004 J14 (SOHO)",J2000,0.0048,1.0,144.07,88.92,10.45,2453140.11,2453140.11,,,,,,,,
"     C/2004 J15 (SOHO)",J2000,0.0438,1.0,12.28,67.24,34.56,2453140.25,2453140.25,,,,,,,,
"     C/2004 J16 (SOHO)",J2000,0.0314,1.0,14.63,69.24,34.39,2453140.47,2453140.47,,,,,,,,
"     C/2004 J17 (SOHO)",J2000,0.0356,1.0,13.79,72.09,35.60,2453141.05,2453141.05,,,,,,,,
"     C/2004 J18 (SOHO)",J2000,0.0461,1.0,11.89,65.28,34.23,2453141.19,2453141.19,,,,,,,,
"     C/2004 J19 (SOHO)",J2000,0.0050,1.0,144.99,80.42,3.16,2453140.55,2453140.55,,,,,,,,
"     C/2004 J20 (SOHO)",J2000,0.0419,1.0,12.76,65.37,35.86,2453139.27,2453139.27,,,,,,,,
"     C/2004 K1 (Catalina)",J2000,3.399147036950144,.9981322573171667,153.7475204291857,97.75168749740716,326.9231970133057,2453556.603159400499,2453500.5,7.9,11.,,,,,,
"     C/2004 K3 (LINEAR)",J2000,1.103356363937897,.9810153150144517,111.9284741429292,60.49096827708593,275.5374079340397,2453186.956196483235,2453167.5,16.9,45.5,,,,,,
"     C/2004 K4 (SOHO)",J2000,0.0052,1.0,144.01,88.44,11.22,2453144.36,2453144.36,,,,,,,,
"     C/2004 K5 (SOHO)",J2000,0.0051,1.0,142.11,86.94,11.45,2453146.11,2453146.11,,,,,,,,
"     C/2004 K6 (SOHO)",J2000,0.0050,1.0,142.22,87.07,11.05,2453147.66,2453147.66,,,,,,,,
"     C/2004 K7 (SOHO)",J2000,0.0050,1.0,137.71,97.75,23.35,2453149.04,2453149.04,,,,,,,,
"     C/2004 K8 (SOHO)",J2000,0.0067,1.0,140.04,39.83,317.62,2453150.16,2453150.16,,,,,,,,
"     C/2004 K9 (SOHO)",J2000,0.0049,1.0,140.60,96.73,18.25,2453150.78,2453150.78,,,,,,,,
"     C/2004 K10 (SOHO)",J2000,0.0049,1.0,143.85,83.93,5.46,2453151.22,2453151.22,,,,,,,,
"     C/2004 K11 (SOHO)",J2000,0.0048,1.0,144.20,87.82,9.39,2453153.67,2453153.67,,,,,,,,
"     C/2004 K12 (SOHO)",J2000,0.0049,1.0,143.93,87.99,10.28,2453156.69,2453156.69,,,,,,,,
"     C/2004 L1 (LINEAR)",J2000,2.047413899087434,.9976185823907612,159.3608558824885,243.579120711848,66.17415825574041,2453459.608097762736,2453390.5,12.6,7.,,,,,,
"     C/2004 L2 (LINEAR)",J2000,3.778628088147824,.9952164336387704,62.51863414188788,257.3114013282606,99.18008714195943,2453689.602085090318,2453677.5,8.0,9.5,,,,,,
"     C/2004 L3 (SOHO)",J2000,0.0050,1.0,133.49,109.81,37.61,2453162.12,2453162.12,,,,,,,,
"     C/2004 L4 (SOHO)",J2000,0.0056,1.0,135.88,102.10,32.40,2453164.93,2453164.93,,,,,,,,
"     C/2004 L5 (SOHO)",J2000,0.0050,1.0,142.30,89.25,12.36,2453165.15,2453165.15,,,,,,,,
"     C/2004 L6 (SOHO)",J2000,0.0049,1.0,137.60,98.23,25.12,2453166.49,2453166.49,,,,,,,,
"     C/2004 L7 (SOHO)",J2000,0.0075,1.0,138.77,55.81,330.47,2453166.69,2453166.69,,,,,,,,
"     C/2004 L8 (SOHO)",J2000,0.0049,1.0,132.59,77.92,355.13,2453167.57,2453167.57,,,,,,,,
"     C/2004 L9 (SOHO)",J2000,0.0051,1.0,141.15,96.17,22.25,2453167.98,2453167.98,,,,,,,,
"     C/2004 L10 (SOHO)",J2000,0.0431,1.0,12.54,69.72,35.76,2453170.6,2453170.6,,,,,,,,
"     C/2004 L11 (SOHO)",J2000,0.0080,1.0,147.71,62.25,343.04,2453172.22,2453172.22,,,,,,,,
"     C/2004 M1 (SOHO)",J2000,0.0049,1.0,145.93,79.46,0.01,2453175.02,2453175.02,,,,,,,,
"     C/2004 M2 (SOHO)",J2000,0.0049,1.0,144.72,67.27,346.57,2453182.22,2453182.22,,,,,,,,
"     C/2004 M3 (SOHO)",J2000,0.0078,1.0,142.55,38.05,320.26,2453183.26,2453183.26,,,,,,,,
"     C/2004 M4 (SOHO)",J2000,0.0049,1.0,144.68,84.49,6.04,2453183.91,2453183.91,,,,,,,,
"     C/2004 M5 (SOHO)",J2000,0.0051,1.0,145.12,62.65,341.83,2453184.41,2453184.41,,,,,,,,
"     C/2004 M6 (SOHO)",J2000,0.0050,1.0,144.70,64.99,344.20,2453184.41,2453184.41,,,,,,,,
"     C/2004 M7 (SOHO)",J2000,0.0052,1.0,144.26,85.53,6.15,2453184.75,2453184.75,,,,,,,,
"     C/2004 N1 (SOHO)",J2000,0.0050,1.0,145.83,79.79,0.49,2453188.15,2453188.15,,,,,,,,
"     C/2004 N2 (SOHO)",J2000,0.0047,1.0,144.80,73.45,353.62,2453189.08,2453189.08,,,,,,,,
"     C/2004 N3 (SOHO)",J2000,0.0048,1.0,144.75,85.04,6.41,2453193.03,2453193.03,,,,,,,,
"     C/2004 N4 (SOHO)",J2000,0.0076,1.0,142.03,67.01,345.84,2453194.43,2453194.43,,,,,,,,
"     C/2004 N5 (SOHO)",J2000,0.0055,1.0,146.04,76.56,357.80,2453195.29,2453195.29,,,,,,,,
"     C/2004 N6 (SOHO)",J2000,0.0049,1.0,137.04,104.74,24.76,2453196.35,2453196.35,,,,,,,,
"     C/2004 O1 (SOHO)",J2000,0.0068,1.0,144.67,85.62,7.12,2453205.21,2453205.21,,,,,,,,
"     C/2004 O2 (SOHO)",J2000,0.0058,1.0,143.76,75.24,354.61,2453205.08,2453205.08,,,,,,,,
"     C/2004 O3 (SOHO)",J2000,0.0051,1.0,138.99,101.14,22.27,2453213.14,2453213.14,,,,,,,,
"     C/2004 P1 (NEAT)",J2000,6.01377500856768,.9992556931633239,28.81623762403792,16.58454524038905,284.1833337731888,2452860.235832804634,2453257.5,10.3,6.75,,,,,,
"     C/2004 P2 (SOHO)",J2000,0.0050,1.0,143.26,83.60,5.56,2453222.21,2453222.21,,,,,,,,
"     C/2004 P3 (SOHO)",J2000,0.0051,1.0,145.69,82.94,4.68,2453223.79,2453223.79,,,,,,,,
"     C/2004 P4 (SOHO)",J2000,0.0052,1.0,144.85,74.10,355.60,2453224.44,2453224.44,,,,,,,,
"     C/2004 P5 (SOHO)",J2000,0.0061,1.0,133.10,52.72,324.88,2453226.95,2453226.95,,,,,,,,
"     C/2004 P6 (SOHO)",J2000,0.0056,1.0,143.16,92.78,13.10,2453231.51,2453231.51,,,,,,,,
"     C/2004 P7 (SOHO)",J2000,0.0050,1.0,142.67,95.62,15.42,2453233.98,2453233.98,,,,,,,,
"     C/2004 Q1 (Tucker)",J2000,2.046725463707062,.9890396650503148,56.08768911092952,32.96849671491158,22.1301705168078,2453346.365163326227,2453350.5,9.6,8.5,,,,,,
"     C/2004 Q2 (Machholz)",J2000,1.205041519739395,.9995013165564023,38.58894877332359,19.50470293910827,93.62289508735844,2453395.411167984285,2453459.5,11.2,4.5,,,,,,
"     C/2004 Q3 (SOHO)",J2000,0.0049,1.0,144.39,77.41,358.53,2453238.47,2453238.47,,,,,,,,
"     C/2004 Q4 (SOHO)",J2000,0.0047,1.0,144.36,78.16,359.32,2453239.46,2453239.46,,,,,,,,
"     C/2004 Q5 (SOHO)",J2000,0.0052,1.0,144.53,75.73,356.66,2453243.64,2453243.64,,,,,,,,
"     C/2004 Q6 (SOHO)",J2000,0.0045,1.0,144.51,84.12,6.29,2453244.39,2453244.39,,,,,,,,
"     C/2004 R2 (ASAS)",J2000,.1128356575522295,.9999999303088787,63.1736941321234,5.353182778797772,182.4635745173328,2453286.397371320619,2453263.5,10.0,6.0,,,,,,
"     P/2004 R3 (LINEAR-NEAT)",J2000,2.14148790751885,.4418182896414752,7.972158875382834,5.298112482962491,318.8064243714678,2453149.997607057833,2453278.5,17.0,4.5,,,,,,
"     C/2004 R4 (SOHO)",J2000,0.0054,1.0,144.83,83.36,5.81,2453254.51,2453254.51,,,,,,,,
"     C/2004 R5 (SOHO)",J2000,0.0052,1.0,143.92,80.76,1.93,2453254.07,2453254.07,,,,,,,,
"     C/2004 R6 (SOHO)",J2000,0.0054,1.0,140.49,93.47,3.77,2453254.82,2453254.82,,,,,,,,
"     C/2004 R7 (SOHO)",J2000,0.0086,1.0,143.75,77.53,357.59,2453255.45,2453255.45,,,,,,,,
"     C/2004 RG113 (LINEAR)",J2000,1.94235816159504,.9972233649258389,21.61823611774467,125.3055091462717,8.772958122328879,2453433.217484672912,2453412.5,13.9,8.,,,,,,
"     C/2004 S1 (Van Ness)",J2000,.6817672931188736,.9999948458983458,114.6668409763041,92.81664486853528,19.21969198229973,2453348.421133492315,2453286.5,16.0,7.5,,,,,,
"     C/2004 S2 (SOHO)",J2000,0.0053,1.0,144.91,81.87,6.94,2453269.87,2453269.87,,,,,,,,
"     C/2004 S3 (SOHO)",J2000,0.0069,1.0,144.80,80.70,5.95,2453272.46,2453272.46,,,,,,,,
"     C/2004 S4 (SOHO)",J2000,0.0049,1.0,144.29,79.85,1.86,2453277.74,2453277.74,,,,,,,,
"     C/2004 T2 (SOHO)",J2000,0.0346,1.0,73.67,61.57,72.45,2453287.6,2453287.6,,,,,,,,
"     C/2004 T3 (Siding Spring)",J2000,8.864364776064013,.9984890539455046,71.96431966556281,259.6869047810964,50.3545958038596,2452744.815485806758,2453414.5,6.3,7.25,,,,,,
"     C/2004 T4 (SOHO)",J2000,0.0048,1.0,143.95,80.00,1.27,2453284.14,2453284.14,,,,,,,,
"     C/2004 T5 (SOHO)",J2000,0.0048,1.0,144.11,81.60,1.56,2453284.9,2453284.9,,,,,,,,
"     C/2004 T6 (SOHO)",J2000,0.0049,1.0,143.90,80.60,1.74,2453289.47,2453289.47,,,,,,,,
"     C/2004 T7 (SOHO)",J2000,0.0048,1.0,144.15,81.25,4.07,2453293.21,2453293.21,,,,,,,,
"     C/2004 T8 (SOHO)",J2000,0.0048,1.0,144.09,81.07,1.33,2453283.31,2453283.31,,,,,,,,
"     C/2004 U1 (LINEAR)",J2000,2.659382515367488,.9992044407293708,130.6234928040844,20.1279323568859,112.5463643000225,2453348.257760512935,2453375.5,9.0,7.5,,,,,,
"     C/2004 U2 (SOHO)",J2000,0.0659,1.0,84.25,218.59,143.49,2453296.51,2453296.51,,,,,,,,
"     C/2004 U3 (SOHO)",J2000,0.0375,1.0,73.25,57.26,74.01,2453297.13,2453297.13,,,,,,,,
"     C/2004 U4 (SOHO)",J2000,0.0053,1.0,147.82,80.35,356.43,2453296.15,2453296.15,,,,,,,,
"     C/2004 U5 (SOHO)",J2000,0.0063,1.0,138.46,58.57,331.03,2453300.42,2453300.42,,,,,,,,
"     C/2004 U6 (SOHO)",J2000,0.0052,1.0,139.47,56.68,323.07,2453300.42,2453300.42,,,,,,,,
"     C/2004 U7 (SOHO)",J2000,0.0052,1.0,144.58,87.45,11.41,2453301.29,2453301.29,,,,,,,,
"     C/2004 U8 (SOHO)",J2000,0.0049,1.0,143.92,81.03,2.93,2453303.17,2453303.17,,,,,,,,
"     C/2004 U9 (SOHO)",J2000,0.0050,1.0,143.62,81.73,4.27,2453304.63,2453304.63,,,,,,,,
"     C/2004 U10 (SOHO)",J2000,0.0076,1.0,143.74,85.67,9.44,2453305.43,2453305.43,,,,,,,,
"     C/2004 U11 (SOHO)",J2000,0.0048,1.0,144.58,86.20,7.41,2453306.78,2453306.78,,,,,,,,
"     C/2004 U12 (SOHO)",J2000,0.0049,1.0,147.11,84.23,358.95,2453306.98,2453306.98,,,,,,,,
"     P/2004 V5-A (LINEAR-Hill)",J2000,4.4108518869684,.4452093508448228,19.35813523595471,87.68899774280062,47.85894646719597,2453430.234086324048,2453433.5,8.8,10.,,,,,,
"     P/2004 V5-B (LINEAR-Hill)",J2000,4.410902006549358,.4452365207615696,19.35821906374131,87.69259816199538,47.85965943986655,2453430.501396334173,2453425.5,7.9,12.,,,,,,
"     C/2004 V6 (SOHO)",J2000,0.0053,1.0,142.98,89.75,12.84,2453314.23,2453314.23,,,,,,,,
"     C/2004 V7 (SOHO)",J2000,0.0051,1.0,143.83,89.51,11.45,2453314.03,2453314.03,,,,,,,,
"     C/2004 V8 (SOHO)",J2000,0.0049,1.0,144.46,85.91,7.62,2453318.15,2453318.15,,,,,,,,
"     C/2004 V10 (SOHO)",J2000,0.0488,1.0,26.40,22.79,81.86,2453317.95,2453317.95,,,,,,,,
"     C/2004 V11 (SOHO)",J2000,0.0050,1.0,143.29,83.44,6.52,2453318.59,2453318.59,,,,,,,,
"     C/2004 V12 (SOHO)",J2000,0.0049,1.0,143.89,83.29,4.87,2453321.12,2453321.12,,,,,,,,
"     C/2004 V13 (SWAN)",J2000,.1808558884461261,.9999946236955251,34.80975230523298,92.69079894512355,207.6995254065089,2453360.651765493508,2453373.5,15.0,15.0,,,,,,
"     C/2004 V14 (SOHO)",J2000,0.0049,1.0,143.84,82.60,4.48,2453324.28,2453324.28,,,,,,,,
"     C/2004 V15 (SOHO)",J2000,0.0082,1.0,141.29,65.18,341.45,2453326.33,2453326.33,,,,,,,,
"     C/2004 W1 (SOHO)",J2000,0.0052,1.0,143.27,90.92,15.30,2453326.14,2453326.14,,,,,,,,
"     C/2004 W2 (SOHO)",J2000,0.0053,1.0,142.14,89.40,15.07,2453328.6,2453328.6,,,,,,,,
"     C/2004 W3 (SOHO)",J2000,0.0070,1.0,143.89,87.52,9.70,2453329.92,2453329.92,,,,,,,,
"     C/2004 W4 (SOHO)",J2000,0.0050,1.0,143.41,91.52,15.21,2453331.69,2453331.69,,,,,,,,
"     C/2004 W5 (SOHO)",J2000,0.0051,1.0,141.14,87.12,12.23,2453332.22,2453332.22,,,,,,,,
"     C/2004 W6 (SOHO)",J2000,0.0052,1.0,142.69,87.62,11.82,2453333.09,2453333.09,,,,,,,,
"     C/2004 W7 (SOHO)",J2000,0.0048,1.0,143.05,85.95,8.85,2453334.76,2453334.76,,,,,,,,
"     C/2004 W8 (SOHO)",J2000,0.0051,1.0,141.74,90.38,13.85,2453334.02,2453334.02,,,,,,,,
"     C/2004 W9 (SOHO)",J2000,0.0049,1.0,140.50,96.80,21.98,2453338.34,2453338.34,,,,,,,,
"     C/2004 W10 (SOHO)",J2000,0.0467,1.0,25.97,25.29,82.11,2453338.76,2453338.76,,,,,,,,
"     C/2004 W11 (SOHO)",J2000,0.0051,1.0,142.57,86.57,11.30,2453340.5,2453340.5,,,,,,,,
"     C/2004 X2 (LINEAR)",J2000,3.793087013947935,.9973771952344549,72.11789040349451,162.2153191118103,307.3411868689345,2453241.833403734318,2453385.5,12.9,4.5,,,,,,
"     C/2004 X3 (LINEAR)",J2000,4.402297610527497,1.006427124000738,81.07658891064091,202.1261169514307,343.047739688424,2453538.689019007460,2453420.5,6.8,13.25,,,,,,
"     C/2004 X4 (SOHO)",J2000,0.0049,1.0,143.47,89.73,12.18,2453343.47,2453343.47,,,,,,,,
"     C/2004 X5 (SOHO)",J2000,0.0065,1.0,144.99,84.65,4.84,2453344.94,2453344.94,,,,,,,,
"     C/2004 X6 (SOHO)",J2000,0.0070,1.0,140.85,94.58,18.43,2453346.64,2453346.64,,,,,,,,
"     C/2004 X8 (SOHO)",J2000,0.0052,1.0,144.22,90.75,7.14,2453348.77,2453348.77,,,,,,,,
"     C/2004 X9 (SOHO)",J2000,0.0054,1.0,144.06,84.88,6.60,2453353.17,2453353.17,,,,,,,,
"     C/2004 X10 (SOHO)",J2000,0.0057,1.0,146.26,71.94,352.06,2453353.21,2453353.21,,,,,,,,
"     C/2004 X11 (SOHO)",J2000,0.0048,1.0,145.35,70.61,349.13,2453353.75,2453353.75,,,,,,,,
"     C/2004 Y2 (SOHO)",J2000,0.0051,1.0,131.81,72.73,349.99,2453358.77,2453358.77,,,,,,,,
"     C/2004 Y3 (SOHO)",J2000,0.0048,1.0,144.69,84.18,5.17,2453365.3,2453365.3,,,,,,,,
"     C/2004 Y4 (SOHO)",J2000,0.0896,1.0,94.42,128.06,23.91,2453365.03,2453365.03,,,,,,,,
"     C/2004 Y5 (SOHO)",J2000,0.0048,1.0,144.31,70.87,350.47,2453365.89,2453365.89,,,,,,,,
"     C/2004 Y6 (SOHO)",J2000,0.0073,1.0,144.50,42.74,325.97,2453365.81,2453365.81,,,,,,,,
"     C/2004 Y7 (SOHO)",J2000,0.0049,1.0,143.73,90.25,14.41,2453366.12,2453366.12,,,,,,,,
"     C/2004 Y8 (SOHO)",J2000,0.0070,1.0,140.65,72.08,349.33,2453366.87,2453366.87,,,,,,,,
"     C/2004 Y9 (SOHO)",J2000,0.0052,1.0,147.38,75.27,356.27,2453367.84,2453367.84,,,,,,,,
"     C/2004 Y10 (SOHO)",J2000,0.0322,1.0,131.61,99.02,129.68,2453367.79,2453367.79,,,,,,,,
"     C/2004 Y11 (SOHO)",J2000,0.0048,1.0,145.33,70.45,352.02,2453368.84,2453368.84,,,,,,,,
"     C/2004 Y12 (SOHO)",J2000,0.0050,1.0,144.24,80.19,0.58,2453372.14,2453372.14,,,,,,,,
"     C/2004 YJ35 (LINEAR)",J2000,1.781201873822886,.9998643627453184,52.47640288810416,136.8979552790265,328.2496837721631,2453432.650301865827,2453402.5,,,,,,,,
"     C/2005 A1-A (LINEAR)",J2000,0.906702203657889,1.00064701084044,74.8807301054095,271.8614895542404,355.8564792005596,2453470.742460464448,2453823.5,9.5,7.5,,,,,,
"     C/2005 A2 (SOHO)",J2000,0.0055,1.0,144.27,66.30,345.46,2453374.71,2453374.71,,,,,,,,
"     C/2005 A3 (SOHO)",J2000,0.0067,1.0,133.47,55.63,327.00,2453377.78,2453377.78,,,,,,,,
"     C/2005 A4 (SOHO)",J2000,0.0067,1.0,138.96,62.90,337.99,2453384.84,2453384.84,,,,,,,,
"     C/2005 A5 (SOHO)",J2000,0.0048,1.0,144.05,77.25,358.60,2453386.44,2453386.44,,,,,,,,
"     C/2005 B1 (Christensen)",J2000,3.204932139446343,1.000191405702474,92.55116039607185,103.1825144671378,195.5560479556473,2453790.071961706894,2453745.5,11.5,4.5,,,,,,
"     C/2005 B2 (SOHO)",J2000,0.0050,1.0,145.06,83.77,5.23,2453396.58,2453396.58,,,,,,,,
"     C/2005 B3 (SOHO)",J2000,0.0049,1.0,144.34,74.94,355.04,2453398.02,2453398.02,,,,,,,,
